date,mgrsizeq,ind,weights
30/06/2011,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.16440663
30/06/2011,10,Telephone and Television Transmission,.044292923
30/06/2011,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.09058816
30/06/2011,10,"Healthcare, Medical Equipment, and Drugs",.071854688
30/06/2011,10,Utilities,.034350302
30/06/2011,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28722289
30/09/2011,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.045283996
30/09/2011,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015093974
30/09/2011,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11322056
30/09/2011,1,"Oil, Gas, and Coal Extraction and Products",.078822099
30/09/2011,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.15954812
30/09/2011,1,Telephone and Television Transmission,.032593634
30/09/2011,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.09980467
30/09/2011,1,"Healthcare, Medical Equipment, and Drugs",.07106556
30/09/2011,1,Utilities,.033312134
30/09/2011,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.35125524
30/09/2011,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.046229478
30/09/2011,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.012604406
30/09/2011,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10944284
30/09/2011,2,"Oil, Gas, and Coal Extraction and Products",.078875296
30/09/2011,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.15987185
30/09/2011,2,Telephone and Television Transmission,.033578787
30/09/2011,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10531722
30/09/2011,2,"Healthcare, Medical Equipment, and Drugs",.073186867
30/09/2011,2,Utilities,.034077149
30/09/2011,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34681609
30/09/2011,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051156219
30/09/2011,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.017527055
30/09/2011,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10446416
30/09/2011,3,"Oil, Gas, and Coal Extraction and Products",.087062895
30/09/2011,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.16206661
30/09/2011,3,Telephone and Television Transmission,.040040202
30/09/2011,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.09243542
30/09/2011,3,"Healthcare, Medical Equipment, and Drugs",.071371809
30/09/2011,3,Utilities,.034213323
30/09/2011,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33966231
30/09/2011,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.049980108
30/09/2011,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015190766
30/09/2011,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11394355
30/09/2011,4,"Oil, Gas, and Coal Extraction and Products",.093938924
30/09/2011,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.16737054
30/09/2011,4,Telephone and Television Transmission,.047224887
30/09/2011,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.089579716
30/09/2011,4,"Healthcare, Medical Equipment, and Drugs",.062737018
30/09/2011,4,Utilities,.026674122
30/09/2011,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33336034
30/09/2011,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.055389211
30/09/2011,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014201911
30/09/2011,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11281183
30/09/2011,5,"Oil, Gas, and Coal Extraction and Products",.1021656
30/09/2011,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.15288492
30/09/2011,5,Telephone and Television Transmission,.042867046
30/09/2011,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.095002517
30/09/2011,5,"Healthcare, Medical Equipment, and Drugs",.072610497
30/09/2011,5,Utilities,.030741762
30/09/2011,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32132471
30/09/2011,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.058982644
30/09/2011,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01586058
30/09/2011,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12128546
30/09/2011,6,"Oil, Gas, and Coal Extraction and Products",.091270946
30/09/2011,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.19569319
30/09/2011,6,Telephone and Television Transmission,.041877333
30/09/2011,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.09471295
30/09/2011,6,"Healthcare, Medical Equipment, and Drugs",.088742092
30/09/2011,6,Utilities,.029105723
30/09/2011,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26246908
30/09/2011,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051466957
30/09/2011,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.012116182
30/09/2011,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1029036
30/09/2011,7,"Oil, Gas, and Coal Extraction and Products",.085628718
30/09/2011,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.16053869
30/09/2011,7,Telephone and Television Transmission,.041398849
30/09/2011,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.0876275
30/09/2011,7,"Healthcare, Medical Equipment, and Drugs",.071237125
30/09/2011,7,Utilities,.037362263
30/09/2011,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34972015
30/09/2011,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.052722666
30/09/2011,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014186653
30/09/2011,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12108283
30/09/2011,8,"Oil, Gas, and Coal Extraction and Products",.10624216
30/09/2011,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.18083854
30/09/2011,8,Telephone and Television Transmission,.054073818
30/09/2011,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.090322457
30/09/2011,8,"Healthcare, Medical Equipment, and Drugs",.098758012
30/09/2011,8,Utilities,.03227881
30/09/2011,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.24949408
30/09/2011,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.054276388
30/09/2011,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01566736
30/09/2011,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12433643
30/09/2011,9,"Oil, Gas, and Coal Extraction and Products",.10577783
30/09/2011,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.1983901
30/09/2011,9,Telephone and Television Transmission,.03829696
30/09/2011,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10639285
30/09/2011,9,"Healthcare, Medical Equipment, and Drugs",.077378497
30/09/2011,9,Utilities,.036670957
30/09/2011,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.24281263
30/09/2011,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.056209896
30/09/2011,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014112822
30/09/2011,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12389723
30/09/2011,10,"Oil, Gas, and Coal Extraction and Products",.101385
30/09/2011,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.17306699
30/09/2011,10,Telephone and Television Transmission,.044347301
30/09/2011,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.098770633
30/09/2011,10,"Healthcare, Medical Equipment, and Drugs",.073320329
30/09/2011,10,Utilities,.040358193
30/09/2011,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.27453157
31/12/2011,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.043346521
31/12/2011,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014703282
31/12/2011,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1143136
31/12/2011,1,"Oil, Gas, and Coal Extraction and Products",.082562789
31/12/2011,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.15316372
31/12/2011,1,Telephone and Television Transmission,.03264948
31/12/2011,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10031734
31/12/2011,1,"Healthcare, Medical Equipment, and Drugs",.072840869
31/12/2011,1,Utilities,.0319294
31/12/2011,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.35417303
31/12/2011,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.045223031
31/12/2011,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.012440396
31/12/2011,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11438542
31/12/2011,2,"Oil, Gas, and Coal Extraction and Products",.08355476
31/12/2011,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.15512285
31/12/2011,2,Telephone and Television Transmission,.031236326
31/12/2011,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.1017573
31/12/2011,2,"Healthcare, Medical Equipment, and Drugs",.07613799
31/12/2011,2,Utilities,.034686655
31/12/2011,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34545523
31/12/2011,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.049156431
31/12/2011,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.017243419
31/12/2011,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11091127
31/12/2011,3,"Oil, Gas, and Coal Extraction and Products",.090445869
31/12/2011,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.15780836
31/12/2011,3,Telephone and Television Transmission,.039643068
31/12/2011,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.096009582
31/12/2011,3,"Healthcare, Medical Equipment, and Drugs",.072129466
31/12/2011,3,Utilities,.034108792
31/12/2011,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33254379
31/12/2011,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.049786616
31/12/2011,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015243824
31/12/2011,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11836959
31/12/2011,4,"Oil, Gas, and Coal Extraction and Products",.097691983
31/12/2011,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.16103192
31/12/2011,4,Telephone and Television Transmission,.046992667
31/12/2011,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.092225656
31/12/2011,4,"Healthcare, Medical Equipment, and Drugs",.064865962
31/12/2011,4,Utilities,.025787732
31/12/2011,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32800403
31/12/2011,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.053045142
31/12/2011,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015031011
31/12/2011,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11475156
31/12/2011,5,"Oil, Gas, and Coal Extraction and Products",.10760868
31/12/2011,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.14360428
31/12/2011,5,Telephone and Television Transmission,.043562271
31/12/2011,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.093244471
31/12/2011,5,"Healthcare, Medical Equipment, and Drugs",.068383761
31/12/2011,5,Utilities,.02892581
31/12/2011,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33184296
31/12/2011,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.057185434
31/12/2011,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015830131
31/12/2011,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12489901
31/12/2011,6,"Oil, Gas, and Coal Extraction and Products",.095618203
31/12/2011,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.18402676
31/12/2011,6,Telephone and Television Transmission,.040990643
31/12/2011,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.096152574
31/12/2011,6,"Healthcare, Medical Equipment, and Drugs",.089253701
31/12/2011,6,Utilities,.028622214
31/12/2011,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26742131
31/12/2011,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051708639
31/12/2011,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.011947095
31/12/2011,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10340765
31/12/2011,7,"Oil, Gas, and Coal Extraction and Products",.089434683
31/12/2011,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.1641237
31/12/2011,7,Telephone and Television Transmission,.040670186
31/12/2011,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.084156804
31/12/2011,7,"Healthcare, Medical Equipment, and Drugs",.072631106
31/12/2011,7,Utilities,.037830405
31/12/2011,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34408972
31/12/2011,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.053295828
31/12/2011,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014893324
31/12/2011,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12713955
31/12/2011,8,"Oil, Gas, and Coal Extraction and Products",.10886879
31/12/2011,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.17163779
31/12/2011,8,Telephone and Television Transmission,.052805856
31/12/2011,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.091654129
31/12/2011,8,"Healthcare, Medical Equipment, and Drugs",.09742561
31/12/2011,8,Utilities,.031223731
31/12/2011,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.25105542
31/12/2011,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.053413741
31/12/2011,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015519117
31/12/2011,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12822631
31/12/2011,9,"Oil, Gas, and Coal Extraction and Products",.10984123
31/12/2011,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.18495674
31/12/2011,9,Telephone and Television Transmission,.038036671
31/12/2011,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11237255
31/12/2011,9,"Healthcare, Medical Equipment, and Drugs",.074812256
31/12/2011,9,Utilities,.035092495
31/12/2011,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.24772891
31/12/2011,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.055309113
31/12/2011,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.013894806
31/12/2011,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12822492
31/12/2011,10,"Oil, Gas, and Coal Extraction and Products",.10605234
31/12/2011,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.16492957
31/12/2011,10,Telephone and Television Transmission,.043601874
31/12/2011,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10093055
31/12/2011,10,"Healthcare, Medical Equipment, and Drugs",.073102705
31/12/2011,10,Utilities,.039236076
31/12/2011,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.27471811
31/03/2012,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.041431293
31/03/2012,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.017650649
31/03/2012,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11280475
31/03/2012,1,"Oil, Gas, and Coal Extraction and Products",.077807382
31/03/2012,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.16233227
31/03/2012,1,Telephone and Television Transmission,.033320375
31/03/2012,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10288866
31/03/2012,1,"Healthcare, Medical Equipment, and Drugs",.064871654
31/03/2012,1,Utilities,.023921534
31/03/2012,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.36297145
31/03/2012,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.045261212
31/03/2012,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014311731
31/03/2012,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11456952
31/03/2012,2,"Oil, Gas, and Coal Extraction and Products",.079303011
31/03/2012,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.17008291
31/03/2012,2,Telephone and Television Transmission,.033559743
31/03/2012,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10067636
31/03/2012,2,"Healthcare, Medical Equipment, and Drugs",.069043502
31/03/2012,2,Utilities,.028793477
31/03/2012,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34439856
31/03/2012,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.044850856
31/03/2012,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.019013431
31/03/2012,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10953916
31/03/2012,3,"Oil, Gas, and Coal Extraction and Products",.088897876
31/03/2012,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.16425385
31/03/2012,3,Telephone and Television Transmission,.038189631
31/03/2012,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.091730647
31/03/2012,3,"Healthcare, Medical Equipment, and Drugs",.065400116
31/03/2012,3,Utilities,.027935948
31/03/2012,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.35018846
31/03/2012,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.04821704
31/03/2012,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.017490827
31/03/2012,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11703161
31/03/2012,4,"Oil, Gas, and Coal Extraction and Products",.090965599
31/03/2012,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.17767465
31/03/2012,4,Telephone and Television Transmission,.047179591
31/03/2012,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.095493399
31/03/2012,4,"Healthcare, Medical Equipment, and Drugs",.066263817
31/03/2012,4,Utilities,.02072758
31/03/2012,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.31895593
31/03/2012,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051401593
31/03/2012,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015763396
31/03/2012,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11314449
31/03/2012,5,"Oil, Gas, and Coal Extraction and Products",.095829509
31/03/2012,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.17065042
31/03/2012,5,Telephone and Television Transmission,.042113833
31/03/2012,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.092970401
31/03/2012,5,"Healthcare, Medical Equipment, and Drugs",.071148038
31/03/2012,5,Utilities,.021324802
31/03/2012,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32565349
31/03/2012,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.054974291
31/03/2012,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.013989528
31/03/2012,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11645325
31/03/2012,6,"Oil, Gas, and Coal Extraction and Products",.09172643
31/03/2012,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.18392418
31/03/2012,6,Telephone and Television Transmission,.042208161
31/03/2012,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.093419999
31/03/2012,6,"Healthcare, Medical Equipment, and Drugs",.07327956
31/03/2012,6,Utilities,.024368992
31/03/2012,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.30565563
31/03/2012,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.054302298
31/03/2012,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014859827
31/03/2012,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10326131
31/03/2012,7,"Oil, Gas, and Coal Extraction and Products",.081833936
31/03/2012,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.17282243
31/03/2012,7,Telephone and Television Transmission,.054958913
31/03/2012,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.085702598
31/03/2012,7,"Healthcare, Medical Equipment, and Drugs",.072288685
31/03/2012,7,Utilities,.03208036
31/03/2012,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32788968
31/03/2012,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.046942674
31/03/2012,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015873646
31/03/2012,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12995797
31/03/2012,8,"Oil, Gas, and Coal Extraction and Products",.10068697
31/03/2012,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.18726218
31/03/2012,8,Telephone and Television Transmission,.042175986
31/03/2012,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.091641486
31/03/2012,8,"Healthcare, Medical Equipment, and Drugs",.091247059
31/03/2012,8,Utilities,.024310514
31/03/2012,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26990148
31/03/2012,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051022682
31/03/2012,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016653394
31/03/2012,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12550113
31/03/2012,9,"Oil, Gas, and Coal Extraction and Products",.099546395
31/03/2012,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.20362027
31/03/2012,9,Telephone and Television Transmission,.040032417
31/03/2012,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11171603
31/03/2012,9,"Healthcare, Medical Equipment, and Drugs",.068131417
31/03/2012,9,Utilities,.026336076
31/03/2012,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.25744018
31/03/2012,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.053444002
31/03/2012,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014993381
31/03/2012,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12666509
31/03/2012,10,"Oil, Gas, and Coal Extraction and Products",.098502919
31/03/2012,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.17900077
31/03/2012,10,Telephone and Television Transmission,.044243235
31/03/2012,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.099249378
31/03/2012,10,"Healthcare, Medical Equipment, and Drugs",.067259319
31/03/2012,10,Utilities,.031653557
31/03/2012,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28498834
30/06/2012,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.044523317
30/06/2012,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014542594
30/06/2012,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1082729
30/06/2012,1,"Oil, Gas, and Coal Extraction and Products",.073900357
30/06/2012,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.15476894
30/06/2012,1,Telephone and Television Transmission,.035470996
30/06/2012,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10178816
30/06/2012,1,"Healthcare, Medical Equipment, and Drugs",.073900886
30/06/2012,1,Utilities,.025900999
30/06/2012,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.36693081
30/06/2012,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.04686242
30/06/2012,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014831609
30/06/2012,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1141001
30/06/2012,2,"Oil, Gas, and Coal Extraction and Products",.073866338
30/06/2012,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.16375855
30/06/2012,2,Telephone and Television Transmission,.035205625
30/06/2012,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10024115
30/06/2012,2,"Healthcare, Medical Equipment, and Drugs",.074559651
30/06/2012,2,Utilities,.031389955
30/06/2012,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34518459
30/06/2012,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.048883747
30/06/2012,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01692046
30/06/2012,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10773008
30/06/2012,3,"Oil, Gas, and Coal Extraction and Products",.085640132
30/06/2012,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.15303403
30/06/2012,3,Telephone and Television Transmission,.041666031
30/06/2012,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.093785398
30/06/2012,3,"Healthcare, Medical Equipment, and Drugs",.073751301
30/06/2012,3,Utilities,.030008039
30/06/2012,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34858081
30/06/2012,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051030822
30/06/2012,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014635778
