date,ind,avgRET
30/09/2017,"Oil, Gas, and Coal Extraction and Products",.10315174
30/09/2017,"Business Equipment -- Computers, Software, and Electronic Equipment",.088454172
30/09/2017,Telephone and Television Transmission,.024505697
30/09/2017,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.029830335
30/09/2017,"Healthcare, Medical Equipment, and Drugs",.057271753
30/09/2017,Utilities,.031037979
30/09/2017,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.054119427
31/12/2017,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.048113793
31/12/2017,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.080104515
31/12/2017,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.059704009
31/12/2017,"Oil, Gas, and Coal Extraction and Products",.086235598
31/12/2017,"Business Equipment -- Computers, Software, and Electronic Equipment",.086476639
31/12/2017,Telephone and Television Transmission,.032354552
31/12/2017,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11633903
31/12/2017,"Healthcare, Medical Equipment, and Drugs",.010220552
31/12/2017,Utilities,.0050517861
31/12/2017,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.071142755
31/03/2018,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.034349762
31/03/2018,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.013255266
31/03/2018,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.027521595
31/03/2018,"Oil, Gas, and Coal Extraction and Products",-.011515857
31/03/2018,"Business Equipment -- Computers, Software, and Electronic Equipment",.064019285
31/03/2018,Telephone and Television Transmission,-.057407156
31/03/2018,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.029675294
31/03/2018,"Healthcare, Medical Equipment, and Drugs",.016613765
31/03/2018,Utilities,-.04217295
31/03/2018,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.00084833248
30/06/2018,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.017542824
30/06/2018,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.0035146505
30/06/2018,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.0042137839
30/06/2018,"Oil, Gas, and Coal Extraction and Products",.12051983
30/06/2018,"Business Equipment -- Computers, Software, and Electronic Equipment",.07538417
30/06/2018,Telephone and Television Transmission,-.0034635437
30/06/2018,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.033988047
30/06/2018,"Healthcare, Medical Equipment, and Drugs",.055159938
30/06/2018,Utilities,.046967845
30/06/2018,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.023377996
30/09/2018,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.008624237
30/09/2018,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.022670098
30/09/2018,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.066267774
30/09/2018,"Oil, Gas, and Coal Extraction and Products",.033766892
30/09/2018,"Business Equipment -- Computers, Software, and Electronic Equipment",.10346884
30/09/2018,Telephone and Television Transmission,.065455876
30/09/2018,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10703589
30/09/2018,"Healthcare, Medical Equipment, and Drugs",.13883087
30/09/2018,Utilities,.017078172
30/09/2018,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.0368491
31/12/2018,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.086291045
31/12/2018,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.15141888
31/12/2018,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.12977776
31/12/2018,"Oil, Gas, and Coal Extraction and Products",-.21056473
31/12/2018,"Business Equipment -- Computers, Software, and Electronic Equipment",-.16819149
31/12/2018,Telephone and Television Transmission,-.05158291
31/12/2018,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.090953425
31/12/2018,"Healthcare, Medical Equipment, and Drugs",-.075116478
31/12/2018,Utilities,.0062787035
31/12/2018,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.11231145
31/03/2019,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.16165411
31/03/2019,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.10052892
31/03/2019,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.16775385
31/03/2019,"Oil, Gas, and Coal Extraction and Products",.15181126
31/03/2019,"Business Equipment -- Computers, Software, and Electronic Equipment",.20484014
31/03/2019,Telephone and Television Transmission,.10457346
31/03/2019,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11835104
31/03/2019,"Healthcare, Medical Equipment, and Drugs",.097750492
31/03/2019,Utilities,.14161502
31/03/2019,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.13760863
30/06/2019,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.046380769
30/06/2019,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.077051938
30/06/2019,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.046887156
30/06/2019,"Oil, Gas, and Coal Extraction and Products",-.028117647
30/06/2019,"Business Equipment -- Computers, Software, and Electronic Equipment",.048654165
30/06/2019,Telephone and Television Transmission,.057076871
30/06/2019,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.044988312
30/06/2019,"Healthcare, Medical Equipment, and Drugs",.012555079
30/06/2019,Utilities,.033573929
30/06/2019,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.050708201
30/09/2019,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.03195801
30/09/2019,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.027748724
30/09/2019,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.017348552
30/09/2019,"Oil, Gas, and Coal Extraction and Products",-.065411568
30/09/2019,"Business Equipment -- Computers, Software, and Electronic Equipment",.028433945
30/09/2019,Telephone and Television Transmission,.032514498
30/09/2019,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.044871293
30/09/2019,"Healthcare, Medical Equipment, and Drugs",.0080379313
30/09/2019,Utilities,.063312948
30/09/2019,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.0014784284
31/12/2019,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036875241
31/12/2019,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.076455235
31/12/2019,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.069538206
31/12/2019,"Oil, Gas, and Coal Extraction and Products",.063569158
31/12/2019,"Business Equipment -- Computers, Software, and Electronic Equipment",.14442933
31/12/2019,Telephone and Television Transmission,.050506353
31/12/2019,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.060431723
31/12/2019,"Healthcare, Medical Equipment, and Drugs",.13542321
31/12/2019,Utilities,.026176641
31/12/2019,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.10754936
31/03/2020,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.19460991
31/03/2020,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.2616024
31/03/2020,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.24443574
31/03/2020,"Oil, Gas, and Coal Extraction and Products",-.46356854
31/03/2020,"Business Equipment -- Computers, Software, and Electronic Equipment",-.098535314
31/03/2020,Telephone and Television Transmission,-.17039804
31/03/2020,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.19177084
31/03/2020,"Healthcare, Medical Equipment, and Drugs",-.10986898
31/03/2020,Utilities,-.17580533
31/03/2020,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.19752878
30/06/2020,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.12463887
30/06/2020,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.20555267
30/06/2020,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.23381849
30/06/2020,"Oil, Gas, and Coal Extraction and Products",.28835034
30/06/2020,"Business Equipment -- Computers, Software, and Electronic Equipment",.3134594
30/06/2020,Telephone and Television Transmission,.16652693
30/06/2020,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.25331911
30/06/2020,"Healthcare, Medical Equipment, and Drugs",.178102
30/06/2020,Utilities,.074752949
30/06/2020,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29369178
30/09/2020,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.088222019
30/09/2020,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.10405701
30/09/2020,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11547099
30/09/2020,"Oil, Gas, and Coal Extraction and Products",-.1666604
30/09/2020,"Business Equipment -- Computers, Software, and Electronic Equipment",.13576344
30/09/2020,Telephone and Television Transmission,.060808957
30/09/2020,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.14161828
30/09/2020,"Healthcare, Medical Equipment, and Drugs",.049676184
30/09/2020,Utilities,.044279922
30/09/2020,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.11875535
31/12/2020,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.15009353
31/12/2020,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.25834501
31/12/2020,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.21169712
31/12/2020,"Oil, Gas, and Coal Extraction and Products",.31718415
31/12/2020,"Business Equipment -- Computers, Software, and Electronic Equipment",.13491207
31/12/2020,Telephone and Television Transmission,.147268
31/12/2020,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11129905
31/12/2020,"Healthcare, Medical Equipment, and Drugs",.097324803
31/12/2020,Utilities,.11874259
31/12/2020,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.2365821
